product_name,product_category,flow_id_supplier,flow_id_internal,flow_id_customer,order_value
CHECK OUT ITEMS Magazine Bag 545,Magazine,42007313_0217,0217_0001,0001_F001006371,1033.424988
CHECK OUT ITEMS Magazine Bag 545,Magazine,42007313_0217,0217_0001,0001_F001006371,815.8618323
CHECK OUT ITEMS Magazine Bag 545,Magazine,42007313_0217,0217_0001,0001_F001006371,543.9078882
CHECK OUT ITEMS Magazine Bag 594,Magazine,42003629_0217,0217_0001,0001_F001006371,41106.12249
CHECK OUT ITEMS Magazine Bag 594,Magazine,42003629_0217,0217_0001,0001_F001006371,0
CHECK OUT ITEMS Magazine Bag 636,Magazine,Z3631_0217,0217_0001,0001_F001006371,267.3360141
CHECK OUT ITEMS Magazine Bag 636,Magazine,Z3631_0217,0217_0001,0001_F001006371,935.6760493
CHECK OUT ITEMS Magazine Bag 636,Magazine,Z3631_0217,0217_0001,0001_F001006371,935.6760493
CHECK OUT ITEMS Magazine Carton Box 2,Magazine,Z12913_0235,0235_0001,0001_F001006371,3747.706861
PERSONAL CARE Toothpaste Tub 71,Toothpaste,42007284_0235,0235_0001,0001_F001006371,629.3072455
PERSONAL CARE Toothpaste Tub 71,Toothpaste,42007284_0235,0235_0001,0001_F001006371,1006.891593
PERSONAL CARE Toothpaste Tub 71,Toothpaste,42007284_0235,0235_0001,0001_F001006371,1132.753042
PERSONAL CARE Toothpaste Tub 200,Toothpaste,42001980_0235,0235_0001,0001_F001006371,3976.736895
PERSONAL CARE Toothpaste Tub 200,Toothpaste,42001980_0235,0235_0001,0001_F001006371,5506.251085
PERSONAL CARE Toothpaste Tub 200,Toothpaste,42001980_0235,0235_0001,0001_F001006371,5200.348247
PERSONAL CARE Toothpaste Carton Box 68,Toothpaste,42001117_0235,0235_0001,0001_F001006371,26.23133057
PERSONAL CARE Toothpaste Carton Box 68,Toothpaste,42001117_0235,0235_0001,0001_F001006371,78.6939917
PERSONAL CARE Toothpaste Carton Box 68,Toothpaste,42001117_0235,0235_0001,0001_F001006371,78.6939917
PERSONAL CARE Toothpaste Trigger Spray 28,Toothpaste,42002033_0235,0235_0001,0001_F001006371,844.0656454
PERSONAL CARE Toothpaste Trigger Spray 28,Toothpaste,42002033_0235,0235_0001,0001_F001006371,1969.486506
PERSONAL CARE Toothpaste Trigger Spray 28,Toothpaste,42002033_0235,0235_0001,0001_F001006371,1688.131291
FROZEN Frozen Pizza Tub 1,Frozen Pizza,42002070_0235,0235_0001,0001_F001006371,10110.30469
FROZEN Frozen Pizza Tub 1,Frozen Pizza,42002070_0235,0235_0001,0001_F001006371,13381.28561
FROZEN Frozen Pizza Tub 1,Frozen Pizza,42002070_0235,0235_0001,0001_F001006371,16949.62844
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 235,Mexican Salsa,42009304_0235,0235_0001,0001_F001006371,4579.054114
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 235,Mexican Salsa,42009304_0235,0235_0001,0001_F001006371,10302.87176
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 235,Mexican Salsa,42009304_0235,0235_0001,0001_F001006371,5952.770348
INTERNATIONAL CONDIMENTS Mexican Salsa Tub 11,Mexican Salsa,42009311_0235,0235_0001,0001_F001006371,10478.79266
INTERNATIONAL CONDIMENTS Mexican Salsa Tub 11,Mexican Salsa,42009311_0235,0235_0001,0001_F001006371,14670.30972
INTERNATIONAL CONDIMENTS Mexican Salsa Tub 11,Mexican Salsa,42009311_0235,0235_0001,0001_F001006371,9168.943575
INTERNATIONAL CONDIMENTS Mexican Salsa Trigger Spray 111,Mexican Salsa,Z3551_0235,0235_0001,0001_F001006371,3449.765715
INTERNATIONAL CONDIMENTS Mexican Salsa Trigger Spray 111,Mexican Salsa,Z3551_0235,0235_0001,0001_F001006371,5645.07117
INTERNATIONAL CONDIMENTS Mexican Salsa Trigger Spray 111,Mexican Salsa,Z3551_0235,0235_0001,0001_F001006371,5645.07117
PERSONAL CARE Toothpaste Tub 847,Toothpaste,42001953_0235,0235_0001,0001_F001006371,31936.0824
PERSONAL CARE Toothpaste Tub 852,Toothpaste,42001953_0235,0235_0001,0001_F001006371,4358.661039
PERSONAL CARE Toothpaste Tub 852,Toothpaste,42001953_0235,0235_0001,0001_F001006371,25861.38883
CONDIMENTS Olive Oil Bag 15,Olive Oil,42001771_0241,0241_0001,0001_F001006371,3383.410118
CONDIMENTS Olive Oil Bag 15,Olive Oil,42001771_0241,0241_0001,0001_F001006371,2368.387083
CONDIMENTS Olive Oil Bag 15,Olive Oil,42001771_0241,0241_0001,0001_F001006371,1015.023035
CONDIMENTS Olive Oil Bag 674,Olive Oil,42001766_0241,0241_0001,0001_F001006371,225.0524214
CONDIMENTS Olive Oil Bag 674,Olive Oil,42001766_0241,0241_0001,0001_F001006371,506.3679482
CONDIMENTS Olive Oil Bag 674,Olive Oil,42001766_0241,0241_0001,0001_F001006371,1012.735896
DAIRY Butter Bag 1104,Butter,42007313_0241,0241_0001,0001_F001006371,1072.120539
CONDIMENTS Olive Oil Bag 985,Olive Oil,Z10198_0241,0241_0001,0001_F001006371,1570.760589
CONDIMENTS Olive Oil Bag 985,Olive Oil,Z10198_0241,0241_0001,0001_F001006371,3365.915547
CONDIMENTS Olive Oil Bag 985,Olive Oil,Z10198_0241,0241_0001,0001_F001006371,3702.507102
FROZEN Ice Cream Tub 168,Ice Cream,42001538_0241,0241_0001,0001_F001006371,27207.0395
FROZEN Ice Cream Tub 168,Ice Cream,42001538_0241,0241_0001,0001_F001006371,40810.55924
FROZEN Ice Cream Tub 168,Ice Cream,42001538_0241,0241_0001,0001_F001006371,40810.55924
SNACKS Chips Bag 149,Chips,42007313_0247,0247_0001,0001_F001006371,4279.663066
SNACKS Chips Bag 149,Chips,42007313_0247,0247_0001,0001_F001006371,12838.9892
SNACKS Chips Bag 149,Chips,42007313_0247,0247_0001,0001_F001006371,12838.9892
SNACKS Chips Bag 258,Chips,Z3631_0247,0247_0001,0001_F001006371,3377.654604
SNACKS Chips Bag 258,Chips,Z3631_0247,0247_0001,0001_F001006371,6755.309208
CHECK OUT ITEMS Magazine Carton Box 37,Magazine,42009304_0247,0247_0001,0001_F001006371,1856.414924
CHECK OUT ITEMS Magazine Carton Box 37,Magazine,42009304_0247,0247_0001,0001_F001006371,3712.829849
CHECK OUT ITEMS Magazine Carton Box 37,Magazine,42009304_0247,0247_0001,0001_F001006371,4176.93358
PERSONAL CARE Toothpaste Carton Box 4,Toothpaste,42001117_0247,0247_0001,0001_F001006371,678.6876719
PERSONAL CARE Toothpaste Carton Box 4,Toothpaste,42001117_0247,0247_0001,0001_F001006371,3587.349123
PERSONAL CARE Toothpaste Carton Box 4,Toothpaste,42001117_0247,0247_0001,0001_F001006371,2326.929161
HOUSEHOLD Surface Cleaners Bag 4,Surface Cleaners,Z10685_0247,0247_0001,0001_F001006371,12846.11347
HOUSEHOLD Surface Cleaners Bag 4,Surface Cleaners,Z10685_0247,0247_0001,0001_F001006371,40427.47473
HOUSEHOLD Surface Cleaners Bag 4,Surface Cleaners,Z10685_0247,0247_0001,0001_F001006371,17757.86273
CHECK OUT ITEMS Magazine Bag 210,Magazine,Z3631_0247,0247_0001,0001_F001006371,1321.958537
CONDIMENTS Olive Oil Carton Box 73,Olive Oil,Z12809_0247,0247_0001,0001_F001006371,2321.039341
CONDIMENTS Olive Oil Carton Box 73,Olive Oil,Z12809_0247,0247_0001,0001_F001006371,1688.028612
CONDIMENTS Olive Oil Carton Box 73,Olive Oil,Z12809_0247,0247_0001,0001_F001006371,2110.035765
CONDIMENTS Olive Oil Carton Box 80,Olive Oil,42005369_0247,0247_0001,0001_F001006371,2622.039103
CONDIMENTS Olive Oil Carton Box 80,Olive Oil,42005369_0247,0247_0001,0001_F001006371,8104.484501
CONDIMENTS Olive Oil Carton Box 80,Olive Oil,42005369_0247,0247_0001,0001_F001006371,9057.953266
SNACKS Chips Bag 155,Chips,42008902_0009,0009_0001,0001_F001006372,77217.87678
SNACKS Chips Bag 155,Chips,42008902_0009,0009_0001,0001_F001006372,125479.0498
SNACKS Chips Bag 155,Chips,42008902_0009,0009_0001,0001_F001006372,19304.4692
FROZEN Frozen Pizza Bag 22,Frozen Pizza,42007245_0009,0009_0001,0001_F001006372,60753.08118
FROZEN Frozen Pizza Bag 22,Frozen Pizza,42007245_0009,0009_0001,0001_F001006372,94504.79294
FROZEN Frozen Pizza Bag 22,Frozen Pizza,42007245_0009,0009_0001,0001_F001006372,54002.73882
CONDIMENTS Olive Oil Bag 129,Olive Oil,42001967_0024,0024_0001,0001_F001006372,25942.39555
CONDIMENTS Olive Oil Bag 129,Olive Oil,42001967_0024,0024_0001,0001_F001006372,17294.93037
CONDIMENTS Olive Oil Bag 129,Olive Oil,42001967_0024,0024_0001,0001_F001006372,25942.39555
HOUSEHOLD Surface Cleaners Stick 839,Surface Cleaners,42001060_0026,0026_0001,0001_F001006372,20171.29527
HOUSEHOLD Surface Cleaners Stick 839,Surface Cleaners,42001060_0026,0026_0001,0001_F001006372,20171.29527
HOUSEHOLD Surface Cleaners Stick 840,Surface Cleaners,42001060_0026,0026_0001,0001_F001006372,11052.04735
HOUSEHOLD Surface Cleaners Clamshell 94,Surface Cleaners,42008505_0217,0217_0001,0001_F001006372,38304.32404
HOUSEHOLD Surface Cleaners Clamshell 96,Surface Cleaners,42008505_0217,0217_0001,0001_F001006372,36717.94843
HOUSEHOLD Surface Cleaners Clamshell 96,Surface Cleaners,42008505_0217,0217_0001,0001_F001006372,110153.8453
HOUSEHOLD Surface Cleaners Stick 100,Surface Cleaners,42001113_0217,0217_0001,0001_F001006372,5988.76927
HOUSEHOLD Surface Cleaners Stick 100,Surface Cleaners,42001113_0217,0217_0001,0001_F001006372,829.2142066
HOUSEHOLD Surface Cleaners Stick 121,Surface Cleaners,42001113_0217,0217_0001,0001_F001006372,33436.45586
HOUSEHOLD Surface Cleaners Clamshell 123,Surface Cleaners,42009314_0217,0217_0001,0001_F001006372,62008.2685
HOUSEHOLD Surface Cleaners Clamshell 123,Surface Cleaners,42009314_0217,0217_0001,0001_F001006372,53149.94443
HOUSEHOLD Surface Cleaners Clamshell 123,Surface Cleaners,42009314_0217,0217_0001,0001_F001006372,132874.8611
HOUSEHOLD Surface Cleaners Clamshell 175,Surface Cleaners,42002479_0217,0217_0001,0001_F001006372,70323.29741
HOUSEHOLD Surface Cleaners Clamshell 175,Surface Cleaners,42002479_0217,0217_0001,0001_F001006372,58602.74785
HOUSEHOLD Surface Cleaners Clamshell 175,Surface Cleaners,42002479_0217,0217_0001,0001_F001006372,140646.5948
HOUSEHOLD Surface Cleaners Clamshell 538,Surface Cleaners,Z12821_0217,0217_0001,0001_F001006372,125375.6699
HOUSEHOLD Surface Cleaners Clamshell 538,Surface Cleaners,Z12821_0217,0217_0001,0001_F001006372,146271.6148
HOUSEHOLD Surface Cleaners Clamshell 539,Surface Cleaners,Z12821_0217,0217_0001,0001_F001006372,25357.93547
HOUSEHOLD Surface Cleaners Clamshell 1110,Surface Cleaners,42001390_0217,0217_0001,0001_F001006372,111560.0578
HOUSEHOLD Surface Cleaners Clamshell 1110,Surface Cleaners,42001390_0217,0217_0001,0001_F001006372,99164.49585
HOUSEHOLD Surface Cleaners Clamshell 1111,Surface Cleaners,42001390_0217,0217_0001,0001_F001006372,181634.5893
CHECK OUT ITEMS Magazine Bag 545,Magazine,42007313_0217,0217_0001,0001_F001006372,10334.24988
CHECK OUT ITEMS Magazine Bag 545,Magazine,42007313_0217,0217_0001,0001_F001006372,5167.124938
CHECK OUT ITEMS Magazine Bag 545,Magazine,42007313_0217,0217_0001,0001_F001006372,4547.069945
CHECK OUT ITEMS Magazine Bag 636,Magazine,Z3631_0217,0217_0001,0001_F001006372,4010.040211
CHECK OUT ITEMS Magazine Bag 636,Magazine,Z3631_0217,0217_0001,0001_F001006372,12030.12063
CHECK OUT ITEMS Magazine Bag 636,Magazine,Z3631_0217,0217_0001,0001_F001006372,8020.080423
PERSONAL CARE Toothpaste Tub 71,Toothpaste,42007284_0235,0235_0001,0001_F001006372,22906.78373
PERSONAL CARE Toothpaste Tub 71,Toothpaste,42007284_0235,0235_0001,0001_F001006372,16361.98838
PERSONAL CARE Toothpaste Tub 71,Toothpaste,42007284_0235,0235_0001,0001_F001006372,9817.193029
PERSONAL CARE Toothpaste Carton Box 33,Toothpaste,42009304_0235,0235_0001,0001_F001006372,12621.57394
PERSONAL CARE Toothpaste Carton Box 33,Toothpaste,42009304_0235,0235_0001,0001_F001006372,18932.36091
PERSONAL CARE Toothpaste Carton Box 33,Toothpaste,42009304_0235,0235_0001,0001_F001006372,16047.42973
PERSONAL CARE Toothpaste Tub 200,Toothpaste,42001980_0235,0235_0001,0001_F001006372,55674.31653
PERSONAL CARE Toothpaste Tub 200,Toothpaste,42001980_0235,0235_0001,0001_F001006372,23860.42137
PERSONAL CARE Toothpaste Tub 200,Toothpaste,42001980_0235,0235_0001,0001_F001006372,23860.42137
PERSONAL CARE Toothpaste Carton Box 122,Toothpaste,42002397_0235,0235_0001,0001_F001006372,8685.848546
PERSONAL CARE Toothpaste Carton Box 122,Toothpaste,42002397_0235,0235_0001,0001_F001006372,8042.452357
PERSONAL CARE Toothpaste Carton Box 122,Toothpaste,42002397_0235,0235_0001,0001_F001006372,6058.057663
PERSONAL CARE Toothpaste Trigger Spray 2,Toothpaste,42002033_0235,0235_0001,0001_F001006372,5501.883683
PERSONAL CARE Toothpaste Trigger Spray 2,Toothpaste,42002033_0235,0235_0001,0001_F001006372,5501.883683
PERSONAL CARE Toothpaste Trigger Spray 2,Toothpaste,42002033_0235,0235_0001,0001_F001006372,5501.883683
INTERNATIONAL CONDIMENTS Mexican Salsa Tub 2,Mexican Salsa,42009311_0235,0235_0001,0001_F001006372,27268.17394
INTERNATIONAL CONDIMENTS Mexican Salsa Tub 2,Mexican Salsa,42009311_0235,0235_0001,0001_F001006372,18178.78263
INTERNATIONAL CONDIMENTS Mexican Salsa Tub 2,Mexican Salsa,42009311_0235,0235_0001,0001_F001006372,18178.78263
FROZEN Frozen Pizza Tub 10,Frozen Pizza,42002070_0235,0235_0001,0001_F001006372,17656.85602
FROZEN Frozen Pizza Tub 10,Frozen Pizza,42002070_0235,0235_0001,0001_F001006372,21188.22722
FROZEN Frozen Pizza Tub 10,Frozen Pizza,42002070_0235,0235_0001,0001_F001006372,14125.48481
INTERNATIONAL CONDIMENTS Mexican Salsa Trigger Spray 111,Mexican Salsa,Z3551_0235,0235_0001,0001_F001006372,13799.06286
INTERNATIONAL CONDIMENTS Mexican Salsa Trigger Spray 111,Mexican Salsa,Z3551_0235,0235_0001,0001_F001006372,20698.59429
INTERNATIONAL CONDIMENTS Mexican Salsa Trigger Spray 111,Mexican Salsa,Z3551_0235,0235_0001,0001_F001006372,13799.06286
PERSONAL CARE Toothpaste Tub 847,Toothpaste,42001953_0235,0235_0001,0001_F001006372,46289.37786
PERSONAL CARE Toothpaste Tub 852,Toothpaste,42001953_0235,0235_0001,0001_F001006372,20921.57299
PERSONAL CARE Toothpaste Tub 852,Toothpaste,42001953_0235,0235_0001,0001_F001006372,20630.99558
CONDIMENTS Olive Oil Bag 58,Olive Oil,42001771_0241,0241_0001,0001_F001006372,145875.9131
CONDIMENTS Olive Oil Bag 58,Olive Oil,42001771_0241,0241_0001,0001_F001006372,125036.4969
CONDIMENTS Olive Oil Bag 58,Olive Oil,42001771_0241,0241_0001,0001_F001006372,16671.53292
CONDIMENTS Olive Oil Bag 474,Olive Oil,42001766_0241,0241_0001,0001_F001006372,18811.66697
CONDIMENTS Olive Oil Bag 474,Olive Oil,42001766_0241,0241_0001,0001_F001006372,4702.916742
CONDIMENTS Olive Oil Bag 474,Olive Oil,42001766_0241,0241_0001,0001_F001006372,14108.75023
FROZEN Ice Cream Tub 115,Ice Cream,42001829_0241,0241_0001,0001_F001006372,24448.89365
FROZEN Ice Cream Tub 115,Ice Cream,42001829_0241,0241_0001,0001_F001006372,17114.22555
FROZEN Ice Cream Tub 115,Ice Cream,42001829_0241,0241_0001,0001_F001006372,22004.00428
DAIRY Butter Bag 383,Butter,42007313_0241,0241_0001,0001_F001006372,10077.67987
DAIRY Butter Bag 383,Butter,42007313_0241,0241_0001,0001_F001006372,10077.67987
DAIRY Butter Bag 384,Butter,42007313_0241,0241_0001,0001_F001006372,2502.200246
DAIRY Butter Pod 37,Butter,42003359_0241,0241_0001,0001_F001006372,0
FROZEN Ice Cream Tub 168,Ice Cream,42001538_0241,0241_0001,0001_F001006372,183647.5166
FROZEN Ice Cream Tub 168,Ice Cream,42001538_0241,0241_0001,0001_F001006372,156440.4771
FROZEN Ice Cream Tub 168,Ice Cream,42001538_0241,0241_0001,0001_F001006372,81621.11849
SNACKS Chips Bag 2,Chips,42007313_0247,0247_0001,0001_F001006372,137443.7132
SNACKS Chips Bag 2,Chips,42007313_0247,0247_0001,0001_F001006372,89637.20425
SNACKS Chips Bag 2,Chips,42007313_0247,0247_0001,0001_F001006372,53782.32255
SNACKS Chips Bag 258,Chips,Z3631_0247,0247_0001,0001_F001006372,121595.5658
SNACKS Chips Bag 258,Chips,Z3631_0247,0247_0001,0001_F001006372,81063.7105
SNACKS Chips Bag 258,Chips,Z3631_0247,0247_0001,0001_F001006372,81063.7105
CHECK OUT ITEMS Magazine Carton Box 37,Magazine,42009304_0247,0247_0001,0001_F001006372,30862.89812
CHECK OUT ITEMS Magazine Carton Box 37,Magazine,42009304_0247,0247_0001,0001_F001006372,39680.86901
CHECK OUT ITEMS Magazine Carton Box 37,Magazine,42009304_0247,0247_0001,0001_F001006372,22044.92723
PERSONAL CARE Toothpaste Carton Box 4,Toothpaste,42001117_0247,0247_0001,0001_F001006372,6592.965956
PERSONAL CARE Toothpaste Carton Box 4,Toothpaste,42001117_0247,0247_0001,0001_F001006372,13185.93191
PERSONAL CARE Toothpaste Carton Box 4,Toothpaste,42001117_0247,0247_0001,0001_F001006372,9889.448934
HOUSEHOLD Surface Cleaners Bag 4,Surface Cleaners,Z10685_0247,0247_0001,0001_F001006372,245587.4633
HOUSEHOLD Surface Cleaners Bag 4,Surface Cleaners,Z10685_0247,0247_0001,0001_F001006372,147352.478
HOUSEHOLD Surface Cleaners Bag 4,Surface Cleaners,Z10685_0247,0247_0001,0001_F001006372,147352.478
CONDIMENTS Olive Oil Carton Box 80,Olive Oil,42005369_0247,0247_0001,0001_F001006372,17639.17215
CONDIMENTS Olive Oil Carton Box 80,Olive Oil,42005369_0247,0247_0001,0001_F001006372,44097.93037
CONDIMENTS Olive Oil Carton Box 80,Olive Oil,42005369_0247,0247_0001,0001_F001006372,30034.26609
CONDIMENTS Olive Oil Carton Box 123,Olive Oil,Z12809_0247,0247_0001,0001_F001006372,34902.79953
CONDIMENTS Olive Oil Carton Box 123,Olive Oil,Z12809_0247,0247_0001,0001_F001006372,81439.86557
CONDIMENTS Olive Oil Carton Box 123,Olive Oil,Z12809_0247,0247_0001,0001_F001006372,77561.77673
DAIRY Butter Carton Box 260,Butter,Z4171_0247,0247_0001,0001_F001006372,0
DAIRY Butter Carton Box 260,Butter,Z4171_0247,0247_0001,0001_F001006372,704.8052079
DAIRY Butter Carton Box 261,Butter,Z4171_0247,0247_0001,0001_F001006372,268.421362
CONDIMENTS Olive Oil Bag 698,Olive Oil,42001766_0241,0241_0001,0001_F001006373,755518.3712
CONDIMENTS Olive Oil Bag 750,Olive Oil,42005369_0241,0241_0001,0001_F001006373,66356.85011
CONDIMENTS Olive Oil Bag 750,Olive Oil,42005369_0241,0241_0001,0001_F001006373,66356.85011
SNACKS Chips Bag 129,Chips,42008902_0009,0009_0001,0001_F001006403,257755.4619
SNACKS Chips Bag 129,Chips,42008902_0009,0009_0001,0001_F001006403,150403.9463
SNACKS Chips Bag 129,Chips,42008902_0009,0009_0001,0001_F001006403,192617.6934
FROZEN Frozen Pizza Bag 22,Frozen Pizza,42007245_0009,0009_0001,0001_F001006403,544181.4451
FROZEN Frozen Pizza Bag 22,Frozen Pizza,42007245_0009,0009_0001,0001_F001006403,883256.334
FROZEN Frozen Pizza Bag 22,Frozen Pizza,42007245_0009,0009_0001,0001_F001006403,386327.2854
CONDIMENTS Olive Oil Bag 129,Olive Oil,42001967_0024,0024_0001,0001_F001006403,43237.32592
CONDIMENTS Olive Oil Bag 129,Olive Oil,42001967_0024,0024_0001,0001_F001006403,34589.86073
CONDIMENTS Olive Oil Bag 129,Olive Oil,42001967_0024,0024_0001,0001_F001006403,17294.93037
HOUSEHOLD Surface Cleaners Stick 839,Surface Cleaners,42001060_0026,0026_0001,0001_F001006403,26895.06036
HOUSEHOLD Surface Cleaners Stick 839,Surface Cleaners,42001060_0026,0026_0001,0001_F001006403,73961.41599
HOUSEHOLD Surface Cleaners Stick 839,Surface Cleaners,42001060_0026,0026_0001,0001_F001006403,47066.35563
HOUSEHOLD Surface Cleaners Clamshell 94,Surface Cleaners,42008505_0217,0217_0001,0001_F001006403,697138.6975
HOUSEHOLD Surface Cleaners Clamshell 94,Surface Cleaners,42008505_0217,0217_0001,0001_F001006403,766086.4808
HOUSEHOLD Surface Cleaners Clamshell 96,Surface Cleaners,42008505_0217,0217_0001,0001_F001006403,565456.4058
HOUSEHOLD Surface Cleaners Stick 99,Surface Cleaners,42001113_0217,0217_0001,0001_F001006403,656079.259
HOUSEHOLD Surface Cleaners Stick 99,Surface Cleaners,42001113_0217,0217_0001,0001_F001006403,720920.8749
HOUSEHOLD Surface Cleaners Stick 99,Surface Cleaners,42001113_0217,0217_0001,0001_F001006403,133809.5164
HOUSEHOLD Surface Cleaners Clamshell 109,Surface Cleaners,42009314_0217,0217_0001,0001_F001006403,165887.5473
HOUSEHOLD Surface Cleaners Clamshell 109,Surface Cleaners,42009314_0217,0217_0001,0001_F001006403,266444.8636
HOUSEHOLD Surface Cleaners Clamshell 123,Surface Cleaners,42009314_0217,0217_0001,0001_F001006403,947840.6757
HOUSEHOLD Surface Cleaners Clamshell 144,Surface Cleaners,42002479_0217,0217_0001,0001_F001006403,83713.34422
HOUSEHOLD Surface Cleaners Clamshell 144,Surface Cleaners,42002479_0217,0217_0001,0001_F001006403,41856.67211
HOUSEHOLD Surface Cleaners Clamshell 175,Surface Cleaners,42002479_0217,0217_0001,0001_F001006403,1552135.636
HOUSEHOLD Surface Cleaners Clamshell 538,Surface Cleaners,Z12821_0217,0217_0001,0001_F001006403,88061.4824
HOUSEHOLD Surface Cleaners Clamshell 538,Surface Cleaners,Z12821_0217,0217_0001,0001_F001006403,216422.2873
HOUSEHOLD Surface Cleaners Clamshell 538,Surface Cleaners,Z12821_0217,0217_0001,0001_F001006403,0
HOUSEHOLD Surface Cleaners Clamshell 728,Surface Cleaners,42001390_0217,0217_0001,0001_F001006403,453850.4162
HOUSEHOLD Surface Cleaners Clamshell 728,Surface Cleaners,42001390_0217,0217_0001,0001_F001006403,525890.1648
HOUSEHOLD Surface Cleaners Clamshell 729,Surface Cleaners,42001390_0217,0217_0001,0001_F001006403,260577.7678
CHECK OUT ITEMS Magazine Bag 545,Magazine,42007313_0217,0217_0001,0001_F001006403,10334.24988
CHECK OUT ITEMS Magazine Bag 545,Magazine,42007313_0217,0217_0001,0001_F001006403,28935.89965
CHECK OUT ITEMS Magazine Bag 545,Magazine,42007313_0217,0217_0001,0001_F001006403,20668.49975
CHECK OUT ITEMS Magazine Bag 594,Magazine,42003629_0217,0217_0001,0001_F001006403,4567.346943
CHECK OUT ITEMS Magazine Bag 594,Magazine,42003629_0217,0217_0001,0001_F001006403,18269.38777
CHECK OUT ITEMS Magazine Bag 594,Magazine,42003629_0217,0217_0001,0001_F001006403,9134.693886
CHECK OUT ITEMS Magazine Bag 636,Magazine,Z3631_0217,0217_0001,0001_F001006403,56140.56296
CHECK OUT ITEMS Magazine Bag 636,Magazine,Z3631_0217,0217_0001,0001_F001006403,40100.40211
CHECK OUT ITEMS Magazine Bag 636,Magazine,Z3631_0217,0217_0001,0001_F001006403,48120.48254
